Item_Identifier,Item_Fat_Content,Item_Type,Outlet_Identifier,Outlet_Size,Outlet_Location_Type,Outlet_Type,Item_Weight,Item_Visibility,Item_MRP,Outlet_Establishment_Year,Item_Outlet_Sales
60,4,13,5,2,0,3,14.65,0.072178679,262.9594,1999,5233.188
564,4,11,9,2,2,1,12.6,0.061686402,153.9998,1985,5229.1932
1419,4,4,4,2,1,3,5.88,0.003599378,152.2998,2002,3075.996
1177,4,10,2,2,1,3,12.35,0.026832182,57.3246,2007,1332.2658
913,4,13,2,2,1,3,9.0,0.019616991,169.6474,2007,2526.711
1416,2,0,1,2,2,2,10.395,0.05226427,158.4604,1998,158.4604
872,4,4,7,1,1,3,10.195,0.112203445,111.786,2004,1697.79
1064,4,15,9,2,2,1,12.6,0.171761077,115.7518,1985,5351.0346
1329,4,8,4,2,1,3,9.695,0.114170506,158.9604,2002,1743.0644
1183,3,9,6,1,0,3,19.35,0.082266419,48.8034,1997,340.2238
1375,3,14,3,2,2,0,16.7,0.038685176,146.6102,2009,2770.3938
1440,2,12,6,1,0,3,5.985,0.095795326,128.4678,1997,508.6712
304,4,13,1,2,2,2,8.85,0.026814124,103.7964,1998,210.3928
1166,4,12,6,1,0,3,15.7,0.045203854,180.266,1997,1617.894
1283,4,5,6,1,0,3,12.5,0.020697723,198.8742,1997,5773.1518
536,4,8,3,2,2,0,19.35,0.027827268,65.6168,2009,383.5008
759,3,5,4,2,1,3,7.72,0.074883035,79.8986,2002,1090.5804
1093,4,6,6,1,0,3,17.2,0.156298858,162.1578,1997,1283.6624
913,4,13,9,2,2,1,12.6,0.019412192,166.5474,1985,4379.6324
583,4,5,9,2,2,1,12.6,0.105324246,125.7046,1985,3237.1196
661,3,14,0,1,0,2,12.6,0.019227816,163.9842,1985,331.5684
1181,4,12,1,2,2,2,8.895,0.044093978,208.3954,1998,1041.977
1553,3,9,4,2,1,3,20.2,0.117599259,195.311,2002,3338.987
429,4,15,6,1,0,3,20.5,0.036140297,120.0756,1997,2302.3364
879,4,14,8,0,2,3,17.6,0.104791689,165.2868,1987,3111.9492
253,4,9,5,2,0,3,11.15,0.057021156,106.8622,1999,2011.3818
1301,2,13,9,2,2,1,12.6,0.026058181,121.9098,1985,3374.2744
839,3,14,4,2,1,3,19.6,0.12829573,167.2816,2002,2013.3792
1050,3,12,2,2,1,3,10.895,0.03263762,147.7102,2007,1895.5326
272,2,4,2,2,1,3,13.85,0.034765901,114.2492,2007,1853.5872
1212,4,9,2,2,1,3,15.1,0.095696334,159.7604,2007,2693.8268
384,4,8,6,1,0,3,15.0,0.071371458,125.2362,1997,1384.1982
701,4,15,3,2,2,0,12.85,0.022696131,179.9318,2009,2706.477
999,3,12,1,2,2,2,16.85,0.195979015,194.1478,1998,1162.4868
1290,4,7,8,0,2,3,15.5,0.053327763,44.477,1987,865.54
486,3,14,7,1,1,3,15.85,0.007145063,41.048,2004,479.376
13,4,14,2,2,1,3,21.2,0.071076055,174.837,2007,5469.547
714,4,12,7,1,1,3,13.35,0.139426044,148.3392,2004,3877.6192
505,3,7,7,1,1,3,6.11,0.151925271,46.6086,2004,624.5204
528,4,13,5,2,0,3,13.0,0.099479703,44.906,1999,652.484
480,4,14,9,2,2,1,12.6,0.045900448,118.9124,1985,2844.2976
1410,4,10,0,1,0,2,12.6,0.195979015,266.5884,1985,1324.942
791,4,10,5,2,0,3,6.425,0.010454459,115.6808,1999,1406.1696
988,4,14,9,2,2,1,12.6,0.172641213,195.111,1985,5303.097
627,4,9,4,2,1,3,12.0,0.075701524,124.6388,2002,2105.2596
507,4,7,5,2,0,3,7.535,0.081914677,120.344,1999,3835.008
1152,4,15,5,2,0,3,7.68,0.071010513,190.9162,1999,5195.2374
1488,4,15,4,2,1,3,14.7,0.072444983,48.6034,2002,194.4136
346,4,11,8,0,2,3,10.3,0.069981909,263.0226,1987,6079.4198
1354,3,15,2,2,1,3,13.8,0.06457046,76.2012,2007,1669.8264
806,4,10,7,1,1,3,10.1,0.024159767,114.715,2004,815.605
1066,4,15,2,2,1,3,7.785,0.089210159,64.251,2007,1328.271
777,4,11,2,2,1,3,13.8,0.097611115,54.893,2007,679.116
1096,4,8,3,2,2,0,11.8,0.058975504,81.7618,2009,966.7416
689,4,13,2,2,1,3,10.5,0.027430696,171.1106,2007,3593.3226
1423,3,14,0,1,0,2,12.6,0.0,58.7588,1985,400.8116
733,2,4,4,2,1,3,19.7,0.038815341,124.2362,2002,1887.543
1479,4,11,0,1,0,2,12.6,0.152632413,98.441,1985,96.541
1515,2,5,9,2,2,1,12.6,0.021618297,167.1184,1985,2476.776
1339,3,6,3,2,2,0,15.1,0.096491904,134.4942,2009,1854.9188
831,4,7,2,2,1,3,16.2,0.033568871,74.9696,2007,2162.5184
738,3,6,8,0,2,3,11.3,0.054507422,96.3094,1987,666.4658
1539,3,12,0,1,0,2,12.6,0.063079544,175.7712,1985,351.5424
1512,4,12,0,1,0,2,12.6,0.064208126,180.1976,1985,181.0976
752,4,12,2,2,1,3,19.7,0.041974489,108.6912,2007,2183.824
1543,3,15,2,2,1,3,20.6,0.048207431,188.0556,2007,2065.3116
20,4,4,2,2,1,3,9.5,0.041065647,223.5088,2007,4697.8848
915,3,2,8,0,2,3,13.5,0.128709014,96.1068,1987,1846.9292
953,4,14,6,1,0,3,13.65,0.03596071,186.3924,1997,1665.8316
1287,4,8,8,0,2,3,7.27,0.046520703,97.7384,1987,591.2304
1556,4,3,0,1,0,2,12.6,0.195979015,144.747,1985,143.147
427,4,13,2,2,1,3,6.86,0.03674399,231.201,2007,6201.927
1488,4,15,8,0,2,3,14.7,0.072238195,47.5034,1987,972.068
996,4,13,9,2,2,1,12.6,0.034141213,211.9218,1985,3419.5488
1017,4,9,4,2,1,3,9.195,0.101500374,45.2744,2002,679.116
94,4,11,5,2,0,3,14.15,0.042246575,54.2982,1999,1104.5622
1004,3,14,7,1,1,3,12.3,0.058105769,60.4562,2004,1777.686
331,3,10,8,0,2,3,11.8,0.170141787,116.7834,1987,2303.668
55,3,12,7,1,1,3,13.6,0.049579883,110.0912,2004,1965.4416
1296,4,10,5,2,0,3,11.6,0.0,178.2686,1999,1955.4546
1377,4,14,2,2,1,3,15.0,0.058725134,43.6744,2007,407.4696
1490,4,10,5,2,0,3,7.0,0.0,105.628,1999,1384.864
1368,4,11,5,2,0,3,13.1,0.075695552,168.4158,1999,1504.0422
1178,4,6,2,2,1,3,11.3,0.007321067,197.7426,2007,2570.6538
1109,4,9,2,2,1,3,12.3,0.009463757,73.838,2007,1245.046
520,4,13,8,0,2,3,10.0,0.021407511,248.175,1987,3495.45
162,4,12,0,1,0,2,12.6,0.145669556,247.2776,1985,743.0328
1003,4,10,3,2,2,0,6.98,0.041273236,82.4934,2009,982.7208
1310,4,14,6,1,0,3,19.0,0.128090139,107.0622,1997,1376.2086
845,4,15,7,1,1,3,17.0,0.135707553,172.5106,2004,2053.3272
1029,4,9,7,1,1,3,15.15,0.027774002,152.3708,2004,3159.8868
1532,3,12,0,1,0,2,12.6,0.07278643,49.4376,1985,191.7504
660,0,15,9,2,2,1,12.6,0.029640604,40.8138,1985,1543.3244
1461,4,10,4,2,1,3,8.355,0.187939003,146.9418,2002,1029.9926
1248,4,8,8,0,2,3,12.15,0.14492016,224.4404,1987,1800.3232
550,3,1,5,2,0,3,17.25,0.125419157,40.048,1999,399.48
673,3,15,8,0,2,3,6.46,0.049121972,144.6102,1987,2916.204
1433,4,11,9,2,2,1,12.6,0.0,175.3028,1985,3719.1588
1438,3,14,6,1,0,3,5.78,0.074149074,262.2568,1997,5273.136
869,4,8,8,0,2,3,18.7,0.04604992,151.9682,1987,3354.3004
299,4,14,2,2,1,3,19.2,0.035384612,180.3318,2007,3428.2042
942,4,14,9,2,2,1,12.6,0.038340116,240.1564,1985,6501.8699
1481,4,9,0,1,0,2,12.6,0.0,81.8618,1985,161.1236
616,4,15,9,2,2,1,12.6,0.049080853,147.7734,1985,4602.6754
624,4,13,9,2,2,1,12.6,0.076183667,245.646,1985,3695.19
278,4,15,3,2,2,0,7.35,0.028711412,39.9454,2009,377.5086
928,3,6,6,1,0,3,20.35,0.0,81.6276,1997,1787.0072
1119,4,15,9,2,2,1,12.6,0.12517151,88.9198,1985,3139.9128
230,4,7,6,1,0,3,17.85,0.037826873,189.7188,1997,2285.0256
741,3,10,8,0,2,3,4.615,0.101747034,231.33,1987,4660.6
1377,0,14,7,1,1,3,15.0,0.0,47.2744,2004,679.116
933,3,5,9,2,2,1,12.6,0.075142108,145.8444,1985,3773.7544
462,3,7,3,2,2,0,12.1,0.061424738,56.7614,2009,1049.9666
765,4,15,4,2,1,3,11.65,0.040597054,187.324,2002,1864.24
877,4,9,0,1,0,2,12.6,0.041556697,104.4332,1985,307.5996
1552,3,9,1,2,2,2,15.5,0.126791761,262.1568,1998,527.3136
1025,3,14,6,1,0,3,9.195,0.117484834,158.5578,1997,2406.867
1024,3,15,3,2,2,0,15.1,0.106097275,43.2796,2009,123.8388
819,3,14,8,0,2,3,5.095,0.129395895,140.3838,1987,1826.2894
1332,3,15,3,2,2,0,15.1,0.100265027,142.5786,2009,3323.0078
400,4,11,5,2,0,3,12.1,0.011557563,165.3526,1999,3453.5046
1444,4,13,3,2,2,0,6.235,0.119157788,263.791,2009,2103.928
895,4,5,1,2,2,2,15.0,0.077622622,121.8414,1998,243.6828
1122,4,15,9,2,2,1,12.6,0.041194986,39.1164,1985,1235.7248
865,3,14,6,1,0,3,10.65,0.085135953,232.3668,1997,3685.8688
1217,3,15,1,2,2,2,9.8,0.106816919,114.2492,1998,463.3968
288,4,4,8,0,2,3,18.25,0.04421348,173.408,1987,1038.648
531,4,12,9,2,2,1,12.6,0.013745883,62.0168,1985,1534.0032
1406,4,13,5,2,0,3,19.6,0.094308058,251.8698,1999,3551.3772
598,3,10,4,2,1,3,17.0,0.026622757,144.247,2002,3149.234
795,3,14,5,2,0,3,9.6,0.014234595,190.2872,1999,4727.18
93,3,14,5,2,0,3,8.51,0.078526225,173.5422,1999,5000.8238
880,4,13,3,2,2,0,5.88,0.0249887,150.3392,2009,447.4176
1131,2,12,3,2,2,0,8.905,0.143712172,60.2878,2009,1151.1682
460,3,5,9,2,2,1,12.6,0.067373081,258.8988,1985,3083.9856
338,4,15,8,0,2,3,8.85,0.053822086,183.8292,1987,2554.0088
936,4,11,3,2,2,0,20.7,0.043011277,177.2028,2009,3364.9532
828,4,13,0,1,0,2,12.6,0.123557061,216.6192,1985,215.7192
907,4,10,3,2,2,0,6.3,0.127968205,209.627,2009,3984.813
1083,3,11,3,2,2,0,17.5,0.007570599,144.6102,2009,2187.153
1226,3,10,0,1,0,2,12.6,0.0,92.312,1985,372.848
1058,4,9,7,1,1,3,5.765,0.081996785,40.1164,2004,540.6296
1274,3,9,3,2,2,0,17.75,0.067777778,186.924,2009,3169.208
450,3,5,2,2,1,3,5.035,0.080362549,229.0036,2007,4326.3684
687,4,9,6,1,0,3,8.355,0.013929059,94.1462,1997,2221.1088
978,4,11,2,2,1,3,6.13,0.077169953,63.0536,2007,1225.072
571,3,9,6,1,0,3,10.5,0.0,143.3128,1997,1438.128
984,4,10,3,2,2,0,12.5,0.112681821,119.144,2009,3235.788
1017,4,9,9,2,2,1,12.6,0.10080442,45.4744,1985,1041.3112
966,4,8,7,1,1,3,20.75,0.02512588,150.4734,2004,890.8404
313,3,14,9,2,2,1,12.6,0.122519571,93.0436,1985,2363.59
421,3,14,2,2,1,3,13.35,0.15021128,179.066,2007,2696.49
332,4,10,7,1,1,3,7.96,0.028357839,163.2894,2004,4530.1032
87,4,13,2,2,1,3,8.92,0.130663423,175.237,2007,2117.244
992,3,9,5,2,0,3,6.635,0.006335942,121.8098,1999,2048.6666
122,4,9,8,0,2,3,15.5,0.032845997,106.7938,1987,3215.814
978,4,11,6,1,0,3,6.13,0.076735903,62.4536,1997,1225.072
813,4,14,6,1,0,3,7.315,0.01530184,154.434,1997,1378.206
649,3,6,1,2,2,2,16.0,0.029377239,46.1718,1998,94.5436
1485,4,14,1,2,2,2,16.85,0.195979015,146.576,1998,439.428
1245,4,10,3,2,2,0,15.85,0.137053947,94.4094,2009,1047.3034
1377,4,14,6,1,0,3,15.0,0.0,43.4744,1997,543.2928
1495,4,13,7,1,1,3,19.1,0.177236497,172.3422,2004,2586.633
1034,4,12,8,0,2,3,19.0,0.111830282,105.4622,1987,952.7598
1235,4,9,5,2,0,3,13.5,0.0,84.654,1999,1211.756
1540,3,10,5,2,0,3,16.75,0.008204465,99.8674,1999,2342.9502
155,3,5,9,2,2,1,12.6,0.02439015,95.9068,1985,3207.8244
1081,3,12,4,2,1,3,9.195,0.064143995,85.9566,2002,1691.132
1401,4,6,2,2,1,3,19.35,0.033275634,173.8738,2007,2432.8332
1544,3,11,2,2,1,3,11.8,0.107662745,224.1772,2007,2890.9036
1027,4,5,2,2,1,3,10.6,0.01115195,40.6454,2007,167.7816
252,3,15,4,2,1,3,13.65,0.013064516,115.5834,2002,1382.2008
1072,3,14,5,2,0,3,14.85,0.009954237,158.263,1999,2659.871
773,4,8,0,1,0,2,12.6,0.021214364,48.2034,1985,97.2068
1372,3,11,7,1,1,3,13.5,0.067859568,60.1562,2004,1599.9174
261,4,9,4,2,1,3,5.635,0.103481775,150.005,2002,1797.66
1355,4,10,2,2,1,3,7.405,0.015358176,92.4146,2007,1459.4336
1551,4,13,0,1,0,2,12.6,0.195979015,177.0712,1985,351.5424
1319,4,14,2,2,1,3,11.35,0.030981392,51.9008,2007,708.4112
1546,4,7,9,2,2,1,12.6,0.0,153.8024,1985,6501.8699
51,3,15,4,2,1,3,16.1,0.013623294,109.3596,2002,1186.4556
151,3,15,3,2,2,0,17.7,0.041098734,80.9276,2009,487.3656
787,4,3,7,1,1,3,13.1,0.01209726,188.853,2004,3225.801
1000,1,9,8,0,2,3,14.3,0.034382602,96.5726,1987,2251.0698
1284,4,14,9,2,2,1,12.6,0.035406842,244.317,1985,6501.8699
296,4,13,4,2,1,3,8.6,0.090374342,114.3176,2002,1946.7992
1438,3,14,3,2,2,0,5.78,0.074451126,264.5568,2009,6327.7632
1205,4,9,4,2,1,3,8.195,0.031467128,91.8462,2002,2313.655
577,3,11,6,1,0,3,13.65,0.078786674,184.824,1997,3355.632
1307,4,9,4,2,1,3,17.35,0.056032247,102.3016,2002,1619.2256
790,4,13,6,1,0,3,20.25,0.058935522,246.646,1997,2463.46
159,3,6,0,1,0,2,12.6,0.064577332,230.5352,1985,687.1056
1491,4,15,6,1,0,3,16.1,0.034306962,252.3356,1997,3815.034
976,3,15,9,2,2,1,12.6,0.053586458,89.7856,1985,966.7416
1511,3,6,3,2,2,0,17.6,0.076431919,113.2202,2009,2025.3636
1091,4,14,4,2,1,3,18.0,0.039090105,148.4418,2002,4119.9704
1155,4,8,1,2,2,2,12.5,0.031549131,99.0384,1998,197.0768
750,4,12,8,0,2,3,9.065,0.115233813,94.4094,1987,2856.282
999,3,12,7,1,1,3,16.85,0.159825617,195.5478,2004,4262.4516
810,4,13,2,2,1,3,16.0,0.073080167,228.4668,2007,2534.0348
1537,4,12,8,0,2,3,9.3,0.066727717,181.6292,1987,2371.5796
986,4,15,7,1,1,3,6.215,0.012146608,37.9848,2004,782.9808
198,3,15,2,2,1,3,20.1,0.022552083,226.6036,2007,6501.8699
1426,3,15,2,2,1,3,8.77,0.047036036,170.5422,2007,2759.0752
1479,4,11,7,1,1,3,16.25,0.087158654,95.141,2004,2220.443
1029,4,9,8,0,2,3,15.15,0.027756137,150.4708,1987,2106.5912
1277,4,13,8,0,2,3,13.15,0.092589917,159.5604,1987,1901.5248
1020,4,13,8,0,2,3,12.15,0.0,117.615,1987,1514.695
447,4,12,0,1,0,2,12.6,0.077427883,41.8454,1985,41.9454
97,4,14,7,1,1,3,20.85,0.121227447,197.5452,2004,4306.3944
793,3,15,7,1,1,3,18.2,0.066284519,247.2092,2004,3486.1288
1014,4,15,3,2,2,0,8.3,0.03549838,36.6506,2009,455.4072
1011,4,14,4,2,1,3,6.195,0.072131519,120.1098,2002,2892.2352
682,4,15,4,2,1,3,15.1,0.0,216.4166,2002,2830.3158
358,4,8,4,2,1,3,11.5,0.021020616,130.7942,2002,2782.3782
1034,4,12,7,1,1,3,19.0,0.111902259,105.4622,2004,1905.5196
809,4,12,3,2,2,0,10.5,0.071548187,120.2098,2009,602.549
23,4,14,5,2,0,3,8.8,0.071540443,210.6612,1999,2508.7344
788,4,8,0,1,0,2,12.6,0.121765124,264.1884,1985,264.9884
722,4,15,4,2,1,3,17.75,0.014609738,160.4262,2002,3182.524
1247,3,12,0,1,0,2,12.6,0.080697998,39.8506,1985,37.9506
402,3,11,7,1,1,3,17.75,0.156802171,242.1538,2004,4326.3684
390,4,15,7,1,1,3,20.75,0.024144862,123.373,2004,2093.941
980,3,14,3,2,2,0,16.7,0.062297249,60.6562,2009,592.562
417,4,12,9,2,2,1,12.6,0.052058711,55.5588,1985,1145.176
329,4,3,4,2,1,3,13.85,0.031402114,40.248,2002,319.584
485,3,15,6,1,0,3,15.35,0.113217223,191.1504,1997,1725.7536
414,4,15,7,1,1,3,12.1,0.0,177.3002,2004,3044.7034
1020,4,13,3,2,2,0,12.15,0.0,118.515,2009,1398.18
909,4,11,0,1,0,2,12.6,0.031139933,74.8012,1985,303.6048
1418,4,3,7,1,1,3,16.35,0.013363902,106.128,2004,1917.504
851,4,15,9,2,2,1,12.6,0.030952737,160.1578,1985,3048.6982
1076,4,7,3,2,2,0,7.27,0.07136748,111.8518,2009,2277.036
1113,4,11,5,2,0,3,13.8,0.058192802,246.9802,1999,5896.3248
510,3,9,5,2,0,3,20.25,0.022976493,240.3538,1999,4086.0146
1130,0,5,6,1,0,3,9.3,0.111220521,65.7826,1997,968.739
283,4,2,5,2,0,3,14.15,0.037967687,125.6046,1999,1618.5598
126,0,8,9,2,2,1,12.6,0.0,164.5526,1985,2302.3364
226,3,10,6,1,0,3,8.115,0.032158866,154.8972,1997,1713.7692
319,3,14,0,1,0,2,12.6,0.045068892,190.8872,1985,945.436
1385,4,13,4,2,1,3,11.1,0.033176087,120.1124,2002,1896.1984
1155,4,8,7,1,1,3,12.5,0.018845298,96.7384,2004,2759.0752
526,3,5,7,1,1,3,9.8,0.056375879,84.6908,2004,1006.6896
478,3,10,3,2,2,0,19.7,0.161356273,253.1014,2009,2805.0154
1000,3,9,2,2,1,3,14.3,0.034605882,95.9726,2007,2153.1972
411,4,14,5,2,0,3,19.75,0.033942546,213.5902,1999,4460.1942
977,4,6,8,0,2,3,18.5,0.025740259,89.4172,1987,1605.9096
327,4,13,9,2,2,1,12.6,0.026938317,174.1396,1985,4012.1108
1360,3,6,7,1,1,3,12.35,0.033754478,199.0426,2004,3361.6242
435,4,8,9,2,2,1,12.6,0.015375557,156.9604,1985,4278.4308
1557,3,0,5,2,0,3,5.365,0.140458316,169.7764,1999,3263.7516
1287,4,8,9,2,2,1,12.6,0.046333982,97.2384,1985,2660.5368
1045,3,12,7,1,1,3,20.5,0.0,82.8592,2004,908.1512
652,4,10,6,1,0,3,8.71,0.139228412,49.5376,1997,1198.44
672,4,0,9,2,2,1,12.6,0.0,109.4596,1985,1833.6132
649,3,6,2,2,1,3,16.0,0.0,48.1718,2007,756.3488
1028,4,11,8,0,2,3,17.6,0.00799436,171.6422,1987,3793.7284
593,3,12,4,2,1,3,20.7,0.121767168,118.9466,2002,353.5398
708,3,10,7,1,1,3,13.0,0.030083482,61.922,2004,1557.972
1553,3,9,2,2,1,3,20.2,0.118025091,195.811,2007,2553.343
699,4,9,8,0,2,3,20.35,0.060649213,232.7616,1987,2812.3392
1105,2,1,8,0,2,3,18.6,0.151931742,101.1358,1987,1105.8938
214,4,4,9,2,2,1,12.6,0.063831013,46.206,1985,1304.968
1322,0,11,2,2,1,3,13.35,0.103091351,229.9352,2007,2519.3872
1321,4,14,3,2,2,0,17.85,0.052389407,120.9072,2009,2817.6656
1418,4,3,8,0,2,3,16.35,0.013355306,105.528,1987,2024.032
354,3,11,4,2,1,3,14.85,0.019550858,263.791,2002,4207.856
1380,4,6,2,2,1,3,21.25,0.01005532,183.1608,2007,2756.412
1021,4,14,8,0,2,3,14.15,0.034845668,242.7828,1987,3167.8764
275,3,10,7,1,1,3,17.2,0.025162022,145.9418,2004,1765.7016
190,4,15,9,2,2,1,12.6,0.022685222,161.592,1985,4314.384
1402,4,14,4,2,1,3,10.85,0.162571649,107.4622,2002,529.311
1555,3,15,6,1,0,3,20.35,0.014825605,233.2958,1997,4206.5244
1386,4,13,1,2,2,2,16.35,0.058034349,124.802,1998,253.004
1107,4,4,6,1,0,3,9.3,0.043785694,191.6846,1997,3057.3536
1244,3,7,9,2,2,1,12.6,0.076798609,231.8958,1985,6501.8699
856,4,9,2,2,1,3,15.75,0.055241242,196.5452,2007,3131.9232
657,4,13,4,2,1,3,14.85,0.061102235,253.2698,2002,2283.0282
470,4,12,2,2,1,3,18.6,0.039517121,243.6802,2007,5896.3248
263,4,13,3,2,2,0,16.35,0.029565309,256.4646,2009,515.3292
1220,3,9,6,1,0,3,9.695,0.128283243,226.1404,1997,3375.606
1005,3,14,2,2,1,3,15.15,0.012332667,130.0284,2007,3559.3668
918,3,15,7,1,1,3,14.3,0.065195229,88.9856,2004,1669.8264
500,4,15,1,2,2,2,10.895,0.108253944,194.8794,1998,585.2382
448,4,13,2,2,1,3,8.39,0.121178848,165.1868,2007,2784.3756
367,2,11,8,0,2,3,18.35,0.0,151.934,1987,306.268
1480,4,8,8,0,2,3,15.2,0.09698132,116.3492,1987,2548.6824
565,4,14,7,1,1,3,20.2,0.064351908,259.4646,2004,2061.3168
323,4,13,9,2,2,1,12.6,0.079419801,172.3106,1985,5475.5392
902,3,10,4,2,1,3,8.71,0.072301795,185.6924,2002,3331.6632
1515,4,5,7,1,1,3,12.15,0.021719387,163.1184,2004,3467.4864
1531,4,1,4,2,1,3,8.06,0.021420031,232.0326,2002,3003.4238
1061,2,15,1,2,2,2,11.5,0.195979015,130.6652,1998,258.3304
521,4,10,6,1,0,3,14.85,0.018571641,187.3214,1997,4333.6922
1317,4,15,3,2,2,0,11.8,0.0,45.2402,2009,1148.505
837,4,4,5,2,0,3,14.7,0.020952705,143.5128,1999,2444.8176
587,4,13,0,1,0,2,12.6,0.102371638,221.2456,1985,663.1368
996,2,13,8,0,2,3,18.75,0.034278798,214.1218,1987,4488.1578
1008,4,14,4,2,1,3,7.235,0.0,115.1834,2002,1382.2008
1311,2,15,9,2,2,1,12.6,0.038377013,211.5586,1985,4432.2306
1428,4,8,5,2,0,3,19.6,0.025325897,150.9024,1999,3795.06
761,3,10,2,2,1,3,7.27,0.020898691,92.2488,2007,814.9392
1024,3,15,4,2,1,3,15.1,0.105881129,42.0796,2002,454.0756
487,4,7,1,2,2,2,7.81,0.112906337,243.5486,1998,488.6972
102,3,10,7,1,1,3,7.81,0.055216312,125.5046,2004,3237.1196
1410,4,10,2,2,1,3,6.465,0.125210375,266.8884,2007,1059.9536
587,4,13,9,2,2,1,12.6,0.058185842,220.8456,1985,4199.8664
1031,4,6,3,2,2,0,10.8,0.098814721,100.5042,2009,1884.8798
609,3,6,6,1,0,3,9.5,0.022058724,196.8452,1997,3523.4136
636,3,15,8,0,2,3,20.7,0.100091576,125.5388,1987,2105.2596
991,4,4,2,2,1,3,8.895,0.075876602,235.9616,2007,1874.8928
844,4,14,3,2,2,0,15.6,0.037841362,125.2704,2009,2628.5784
863,4,12,8,0,2,3,9.0,0.081943273,214.5534,1987,3440.8544
1478,4,12,4,2,1,3,19.35,0.016645164,120.9098,2002,1687.1372
1135,3,6,4,2,1,3,19.7,0.018061324,102.599,2002,2063.98
1397,3,5,0,1,0,2,12.6,0.028062401,44.0402,1985,91.8804
656,4,13,3,2,2,0,5.825,0.091857904,160.7894,2009,1617.894
382,4,15,9,2,2,1,12.6,0.036109413,140.6154,1985,4538.0928
328,4,15,3,2,2,0,12.85,0.108633372,233.8642,2009,2323.642
1409,4,14,4,2,1,3,12.85,0.03324652,172.4422,2002,4483.4972
1314,4,6,8,0,2,3,17.5,0.016720132,139.918,1987,419.454
171,4,11,6,1,0,3,17.0,0.055433377,221.1114,1997,4434.228
1528,4,14,6,1,0,3,7.05,0.084966021,111.1912,1997,1965.4416
1438,3,14,7,1,1,3,5.78,0.074135053,264.0568,2004,2109.2544
888,4,14,7,1,1,3,15.2,0.091745951,229.0352,2004,2290.352
67,4,15,9,2,2,1,12.6,0.056685383,178.437,1985,3175.866
542,3,15,7,1,1,3,11.35,0.00552947,169.279,2004,2376.906
1484,4,12,4,2,1,3,17.5,0.013664703,257.7304,2002,5683.2688
1479,4,11,5,2,0,3,16.25,0.087310672,95.541,1999,1544.656
701,4,15,5,2,0,3,12.85,0.022639195,179.7318,1999,2165.1816
1478,4,12,9,2,2,1,12.6,0.016531033,122.4098,1985,3012.745
295,3,12,3,2,2,0,8.84,0.076873991,109.9228,2009,1547.3192
816,4,6,9,2,2,1,12.6,0.035863436,58.3562,1985,1125.8678
1517,4,3,6,1,0,3,17.75,0.111301625,107.5912,1997,1528.6768
369,4,13,4,2,1,3,6.38,0.015193323,143.347,2002,858.882
866,3,10,9,2,2,1,12.6,0.046408928,153.2998,1985,3998.7948
805,4,15,7,1,1,3,10.65,0.0,57.1272,2004,279.636
181,4,11,6,1,0,3,13.1,0.07494003,75.0354,1997,902.8248
137,2,7,9,2,2,1,12.6,0.065119701,145.7128,1985,4026.7584
118,4,12,2,2,1,3,10.195,0.0,143.1154,2007,2410.8618
1103,3,14,2,2,1,3,6.67,0.090456903,131.2626,2007,2098.6016
1387,4,8,4,2,1,3,5.32,0.093071679,103.8674,2002,509.337
1201,3,9,9,2,2,1,12.6,0.048292189,133.1626,1985,2492.0894
800,4,7,3,2,2,0,12.1,0.029902679,144.3444,2009,1161.1552
1271,3,1,3,2,2,0,13.85,0.056547986,232.73,2009,6291.81
1386,4,13,5,2,0,3,16.35,0.034726222,125.602,1999,3036.048
663,4,13,8,0,2,3,18.35,0.088908547,192.8504,1987,2876.256
405,3,15,1,2,2,2,15.5,0.044024163,102.0332,1998,102.5332
1516,4,14,6,1,0,3,12.1,0.020568574,150.4734,1997,2078.6276
1516,4,14,7,1,1,3,12.1,0.020564685,148.2734,2004,3266.4148
114,3,12,8,0,2,3,19.25,0.058226609,85.2908,1987,671.1264
902,3,10,6,1,0,3,8.71,0.072155462,183.3924,1997,3146.5708
689,4,13,8,0,2,3,10.5,0.027253711,170.9106,1987,3251.1014
1460,3,11,3,2,2,0,11.6,0.144604071,240.8222,2009,3585.333
648,3,15,1,2,2,2,16.0,0.193477995,55.9246,1998,405.4722
1497,4,14,4,2,1,3,6.865,0.056945936,214.6218,2002,1923.4962
1416,4,0,4,2,1,3,10.395,0.031288338,159.5604,2002,2852.2872
922,3,15,6,1,0,3,8.05,0.078400465,259.0646,1997,4380.2982
799,3,15,2,2,1,3,5.785,0.038976089,264.2252,2007,3934.878
1294,3,15,5,2,0,3,10.3,0.058918844,191.653,1999,5313.084
1214,4,15,3,2,2,0,12.5,0.031176157,103.099,2009,722.393
651,4,7,5,2,0,3,7.63,0.061159246,92.5436,1999,1607.2412
1384,3,14,7,1,1,3,13.5,0.0,78.396,2004,1438.128
703,4,14,4,2,1,3,17.5,0.052550476,101.299,2002,722.393
1076,4,7,0,1,0,2,12.6,0.124448295,112.0518,1985,113.8518
1154,0,4,3,2,2,0,8.21,0.010808272,150.5392,2009,1043.9744
378,3,6,3,2,2,0,11.65,0.010963269,110.9544,2009,335.5632
273,2,14,2,2,1,3,18.5,0.0,119.8124,2007,4029.4216
759,1,5,3,2,2,0,7.72,0.075035902,78.7986,2009,856.8846
